reviewer_id,listing_id,weight
45678178,2497346,1
45684167,1601408,1
45715145,730916,1
45718686,29776071,2
45741193,29901220,1
45770138,730916,1
45794239,7812608,1
45796430,12801514,1
45797347,2497346,1
45810258,2763386,1
45812889,15780515,1
45814678,2497346,1
45824836,16081933,1
45833493,14314114,1
45845786,10240434,1
45855481,2763386,1
45864779,17862359,1
45884553,24117588,1
45884856,8398522,1
45917305,6781848,1
45917913,685990,1
45965312,4656557,1
45969682,24628192,1
46001929,14412610,1
46012274,15780515,1
46012556,654931,1
46046390,730916,1
46052117,16081933,1
46068267,16804326,1
46069418,12475352,1
46092939,24628192,1
46094425,14792704,1
46104445,761411,1
46106035,15780515,1
46130469,20321345,1
46134453,20321345,1
46154722,4656557,1
46159655,8269677,1
46164811,16401807,1
46182819,2497346,1
46190083,10934482,1
46196328,16804326,1
46200081,24615621,1
46201885,26000561,1
46210531,2763386,1
46231857,2497346,1
46238481,22566099,1
46265324,17862359,1
46285055,14412610,1
46302953,2497346,1
46320632,17986807,1
46346327,654931,1
46351195,10934482,1
46365802,2818,1
46366176,2429334,1
46373436,16081933,1
46397401,2818,1
46399966,14314114,1
46460422,22566099,1
46467585,7812608,1
46474005,2472277,1
46478293,27863226,1
46484130,24615621,1
46501624,761411,1
46508137,24628192,1
46509286,24628192,1
46525455,6512505,1
46526028,16804326,1
46528128,2429334,1
46533111,24615621,1
46546171,4656557,1
46546327,10240434,1
46575287,2818,1
46579432,2497346,1
46614923,15780515,1
46616441,2761156,1
46623219,16081933,1
46648635,16401807,1
46714399,23429851,1
46728705,18950531,1
46788554,12801514,1
46801986,1583266,1
46802851,1986095,1
46825042,14829814,1
46831930,761411,1
46855634,730916,1
46886967,17859181,1
46892880,1246308,1
46916587,15780515,1
46918512,759060,1
46933217,730916,1
46933987,6781848,1
46938895,685990,1
46939880,18950531,1
46952892,16081933,1
46963590,4656557,1
46965807,730916,1
46967873,4656557,1
46971350,6512505,1
46975162,6781848,1
46985482,17862359,1
46993328,8269677,1
47001803,7812608,1
47014099,1246308,1
47021544,15780515,1
47021544,16081933,1
47066025,23575414,1
47074641,12801514,1
47077712,7812608,1
47128401,15780515,1
47132787,685990,1
47137839,12840460,1
47177744,7812608,1
47178721,29776071,1
47179842,15564496,1
47201181,685990,1
47202742,24628192,1
47218064,1986095,1
47218991,17986807,1
47224218,2761156,1
47235679,14173331,1
47243656,2497346,1
47252859,3722301,1
47265453,24615621,1
47271057,1246308,1
47305351,730916,1
47311778,7812608,1
47316387,4259933,1
47368127,7812608,1
47388387,2497346,1
47440852,8269677,1
47462303,14245271,1
47472820,2818,1
47475483,16401807,1
47492178,9996040,1
47494994,8874073,1
47495889,15780515,1
47525896,2497346,1
47529835,12897197,1
47538423,2761156,1
47559363,2497346,1
47564650,8269677,1
47567452,2497346,1
47576714,761411,1
47579154,2429334,1
47638352,12801514,1
47642072,14313251,1
47643804,16804326,1
47646083,39149225,1
47733169,29901220,1
47782052,27863226,1
47794596,12877936,1
47797168,1321735,1
47810129,2429334,1
47841122,14412610,1
47875629,730916,1
47880486,16804326,1
47897259,14412610,1
47948583,7812608,1
47957759,4076501,1
47961111,17862359,1
47974516,7812608,1
47987927,730916,1
47987960,16081933,1
48031104,759060,1
48064227,22566099,1
48080688,17986807,1
48086634,16696921,1
48097397,11899719,1
48101493,3722301,1
48107125,654931,1
48122058,14412610,1
48122148,654931,1
48130406,20321345,1
48133620,4282415,1
48150462,8269677,1
48179192,24117588,1
48181821,21744543,1
48183965,17986807,1
48192310,2761156,1
48221291,1986095,1
48226243,6512505,1
48242405,2700366,1
48269507,685990,1
48285367,20321345,1
48294868,2818,1
48315646,2497346,1
48329178,11899719,1
48353704,8269677,1
48406022,1601408,1
48407036,4656557,1
48423946,654931,1
48429452,8269677,1
48438146,11708784,1
48453686,16081933,1
48481657,14412610,1
48482645,14313251,1
48506782,8269677,1
48526982,10240434,1
48605364,654931,1
48613851,730916,1
48617827,16804326,1
48622441,15780515,1
48628601,15959684,1
48648507,10923071,1
48648850,24628192,1
48653821,3259374,1
48655577,23819110,1
48692349,2429334,1
48701813,39168555,1
48711134,2429334,1
48723348,22566099,1
48733869,7812608,1
48741340,3003918,1
48742044,1986095,1
48779209,3652804,1
48788218,4119684,1
48857501,12002357,1
48872714,759060,1
48880610,15595655,1
48885802,4119684,1
48889772,15780515,1
48903918,22566099,1
48916011,20878711,1
48923825,19890254,1
49008981,654931,1
49010681,15780515,1
49018960,20878711,1
49026473,21321370,1
49044704,24628192,1
49053691,10800247,1
49079529,2497346,1
49083773,29776071,1
49087554,2497346,1
49088514,1601408,1
49102216,2429334,1
49102956,17632137,1
49113129,16804326,1
49127198,1601408,1
49150413,654931,1
49152376,16401807,1
49161779,7812608,1
49184989,14412610,1
49194692,12801514,1
49204811,3270897,1
49209272,12475352,1
49216950,2497346,1
49228288,8706862,1
49234279,654931,1
49261954,2497346,1
49270037,16804326,1
49276176,2497346,1
49297355,24628192,1
49318905,11899719,1
49335486,2818,1
49340969,20321345,1
49361208,16401807,1
49378777,15780515,1
49392434,22566099,1
49498427,8269677,1
49505081,1583266,1
49510444,8269677,1
49523108,730916,1
49529879,15726563,1
49530498,15959684,1
49557647,8475898,1
49565454,2497346,1
49572191,1986095,1
49579439,7812608,1
49585387,2763386,1
49664248,12801514,1
49687999,8269677,1
49689331,18950531,1
49700752,24117588,1
49714177,654931,1
49725495,14412610,1
49779823,685990,1
49780922,685990,1
49794087,11708784,1
49808004,15959684,1
49816731,7812608,1
49831283,17986807,1
49842589,18950531,1
49880850,16401807,1
49884935,10923071,1
49918823,759060,1
49928661,730916,1
49943215,2761156,1
49978498,14622016,1
49982575,23493592,1
50005512,3652804,1
50014899,20878711,1
50101305,29776071,1
50104728,19890254,1
50131066,9996040,1
50149295,16401807,1
50191140,3722301,1
50210674,20203218,1
50226381,12840460,1
50249968,1601408,1
50258849,761411,1
50292891,2761156,1
50327768,2497346,1
50347250,2783156,1
50373229,2497346,1
50385983,3722301,1
50397919,25310162,1
50410598,1986095,1
50439519,15780515,1
50454874,2818,1
50455252,29776071,1
50457717,761411,1
50475629,835550,1
50475634,15959684,1
50476417,15110159,1
50487396,12877936,1
50494531,3259374,1
50495740,24628192,1
50499691,2497346,1
50573057,2429334,1
50581492,8269677,1
50596053,14412610,1
50605965,27863226,1
50611232,8269677,1
50615820,16804326,1
50632427,1986095,1
50641217,17859181,1
50648545,12801514,1
50651252,16081933,1
50662864,4656557,1
50674501,10240434,1
50687835,23575414,1
50691409,27525864,1
50693862,17986807,1
50699035,16401807,1
50718315,2497346,1
50769668,16401807,1
50793181,2763386,1
50803748,7812608,1
50825361,15780515,1
50830090,15110159,1
50830514,8874073,1
50835010,17632137,1
50855305,16081933,1
50863036,2497346,1
50866195,20651079,1
50866206,2429334,2
50879715,1601408,1
50890706,2818,1
50894547,654931,1
50899300,8874073,1
50916527,14314114,1
50943082,654931,1
51003586,2497346,1
51004592,17986807,1
51005750,4656557,1
51016488,730916,1
51019026,14412610,1
51042761,15595655,1
51059313,15110159,1
51083587,15780515,1
51094394,24628192,1
51103011,2818,1
51110022,2763386,1
51120863,26560199,1
51132807,6781848,1
51170702,23747999,1
51171685,1986095,1
51179738,1601408,1
51253086,20702723,1
51266499,24981353,1
51305080,730916,1
51315164,1601408,1
51318934,12801514,1
51349492,8269677,1
51363393,4119684,1
51378495,15780515,1
51384618,12877936,1
51419563,761411,1
51439312,27863226,1
51439533,18950531,1
51451869,2763386,1
51461137,1246308,1
51471536,2763386,1
51506479,19242200,1
51510759,7812608,1
51518126,2429334,1
51527986,17986807,1
51542787,24628192,1
51547332,2497346,1
51584554,4656557,1
51585389,759060,1
51591788,29984774,1
51602376,16277689,1
51625083,24628192,1
51649225,8269677,1
51651866,15110564,1
51659532,2429334,1
51705186,29919168,1
51714775,14021349,1
51736591,15780515,1
51747974,16401807,1
51754490,23575414,1
51763166,2497346,1
51764398,14412610,1
51782942,15780515,1
51791593,29919168,1
51794036,730916,1
51805340,1583266,1
51834071,17859181,1
51838387,8269677,1
51846114,27863226,1
51859235,2429334,1
51861351,14412610,1
51902325,4119684,1
51938014,2700366,1
51938984,15458166,1
51949194,4656557,1
51954725,33990484,1
51955989,2429334,2
52002440,15110564,1
52024196,8269677,1
52064338,14313251,1
52067370,2761156,1
52102905,759060,1
52111702,12475352,1
52116737,1986095,3
52137363,12840460,1
52147667,8028683,1
52182840,16081933,1
52201240,730916,1
52218992,2761156,1
52247817,12475352,1
52252182,4259933,1
52260819,12801514,1
52263294,24117588,1
52275371,654931,1
52281095,1601408,1
52338610,22092298,1
52339017,1246308,1
52346107,20321345,1
52349202,7812608,1
52381461,10934482,1
52382745,8269677,1
52383991,2429334,1
52390553,3270897,1
52411693,14412610,1
52426369,4656557,1
52435892,685990,1
52539458,14313251,1
52574959,8706862,1
52583936,654931,1
52608534,22566099,1
52629547,2497346,1
52635297,24628192,1
52656009,8269677,1
52672725,22566099,1
52783145,14313251,1
52807889,654931,1
52824983,3722301,1
52837120,2429334,1
52838842,12801514,1
52878188,685990,1
52886835,2761156,1
52890561,15780515,1
52898782,2429334,1
52931829,10240434,1
52933815,8269677,1
52942506,4656557,1
52948114,16804326,1
52954834,654931,1
52998263,14313251,1
53030226,10240434,1
53086986,24117588,1
53107409,14622016,1
53121358,16804326,1
53145612,14412610,1
53191102,654931,1
53216467,1986095,1
53247483,8269677,1
53294546,8269677,1
53315661,29776071,1
53325507,7812608,1
53327177,3722301,1
53333906,16401807,1
53351135,2497346,1
53374070,15458166,1
53378618,4656557,1
53388612,2497346,1
53399542,7812608,1
53416372,2497346,1
53422932,654931,1
53466874,8269677,1
53468158,8269677,1
53468519,10240434,1
53468964,15564496,1
53482208,14412610,1
53500196,1986095,1
53513915,2429334,1
53515608,17986807,1
53515974,2763386,1
53526862,27863226,1
53527917,20702723,1
53532513,12897197,1
53533317,1986095,1
53551463,15780515,1
53558827,12475352,1
53583840,654931,1
53606251,7812608,1
53619211,2497346,1
53636081,12801514,1
53636480,2497346,1
53655747,3722301,2
53684067,2429334,1
53695908,6512505,1
53697607,14412610,1
53717351,14314114,1
53731661,15110564,1
53747562,16401807,1
53756318,730916,1
53773551,17862359,1
53781192,8269677,1
53799877,7812608,1
53849980,15726563,1
53904494,654931,1
53910271,654931,1
53911187,8269677,1
53919371,1986095,1
53943607,2497346,1
53946229,12475352,1
53953817,1601408,1
53987608,14173331,1
53990422,17986807,1
53995913,2763386,1
54006666,14314114,1
54010393,2763386,1
54019146,654931,1
54038796,730916,1
54039101,2497346,1
54059610,2818,1
54085954,4656557,1
54089863,23575414,1
54109875,14412610,1
54110758,685990,1
54116575,730916,1
54120920,14313251,1
54208779,25310162,1
54231480,14412610,1
54238625,8269677,1
54239583,12801514,1
54258798,17986807,1
54297616,2497346,1
54323148,654931,1
54326971,20702723,1
54329970,7812608,1
54335437,12801514,1
54346074,2818,1
54376140,14622016,1
54390388,16401807,1
54391892,27863226,1
54408171,15110564,1
54410744,22566099,1
54417293,30140860,1
54437518,17859181,1
54481008,2497346,1
54489092,2497346,1
54511155,685990,1
54511415,15110159,1
54518419,12475352,1
54519095,2497346,1
54526993,3722301,1
54565798,2761156,1
54567238,23575414,1
54567908,14313251,1
54573930,23575414,1
54579941,12897197,1
54583267,8269677,1
54592623,12801514,1
54600184,12475352,1
54602363,22566099,1
54606114,12897197,1
54607236,7812608,1
54635429,8269677,1
54643438,8269677,1
54671076,685990,1
54673617,1986095,1
54682928,22566099,1
54691804,1986095,1
54709464,7812608,1
54717403,12801514,1
54729336,14998245,1
54737313,16696921,1
54767752,23575414,1
54817084,14173331,1
54831307,20321345,1
54832766,14412610,1
54838439,14313251,1
54897233,2761156,1
54910555,15780515,1
54954980,14412610,1
54957468,7812608,1
55023900,8475898,1
55026236,15458166,1
55026603,27863226,1
55078760,2761156,1
55112979,29901220,1
55118699,20321345,1
55121292,22566099,1
55124233,14412610,1
55137302,12801514,1
55141546,2763386,1
55158303,10800247,1
55193352,3722301,2
55193521,654931,1
55197904,2497346,1
55218982,15780515,1
55244637,3722301,1
55256587,12801514,1
55304122,15780515,1
55348425,20702723,1
55348875,7812608,1
55368933,2497346,1
55373351,730916,1
55392289,24117588,1
55445806,685990,1
55449101,8269677,1
55464024,2761156,1
55466917,29901220,1
55478686,2763386,1
55507683,7812608,1
55513927,835550,1
55534669,4656557,1
55535570,15458166,1
55541774,16081933,1
55551043,22566099,1
55554038,21374801,1
55562431,2763386,1
55569965,17632137,1
55583114,7812608,1
55644795,19890254,1
55650638,1986095,1
55660840,2763386,1
55670599,16081933,1
55673174,15780515,1
55691233,14313251,1
55706087,16081933,1
55734245,24628192,1
55770248,2497346,1
55784491,7812608,1
55801524,730916,1
55830957,18950531,1
55842715,12897197,1
55846835,2429334,1
55847198,7962809,1
55872688,654931,1
55881748,10240434,1
55890575,15780515,1
55893558,1986095,1
55905920,730916,1
55917937,37161821,1
55922314,8269677,1
55929245,16804326,1
55935821,33990484,1
55943860,685990,1
55946151,26560199,1
55996382,14412610,1
56017806,7812608,1
56019710,2761156,1
56059746,16804326,1
56060197,685990,1
56066824,1583266,1
56120240,2763386,1
56130965,3722301,1
56140524,14173331,1
56142432,14622016,1
56149278,4656557,1
56155294,4076501,1
56157057,19890254,1
56162467,8269677,1
56170663,759060,1
56192747,16804326,1
56204386,15780515,1
56257231,16804326,1
56259485,3428947,1
56267829,15110564,1
56292536,2497346,1
56295242,23575414,1
56342144,3003918,1
56359610,15110159,1
56394032,17434174,1
56405315,654931,1
56406654,730916,1
56463390,6781848,1
56502388,2763386,1
56526765,1246308,1
56550045,14610348,1
56555964,14245271,1
56558365,654931,1
56584579,15780515,1
56614060,16401807,1
56619605,8269677,1
56659941,2429334,1
56668665,654931,1
56673900,1986095,1
56688507,3270897,1
56693015,14313251,1
56696797,685990,1
56698374,16081933,1
56719157,6512505,1
56730533,4656557,1
56732903,761411,1
56733239,3850557,1
56741711,2497346,1
56781899,759060,1
56783013,15780515,1
56789226,17986807,1
56819954,8269677,1
56829349,12801514,1
56856837,16804326,1
56858552,19890254,1
56874763,24117588,1
56885717,18950531,1
57058061,24628192,1
57062574,39168555,1
57099482,8706862,1
57103984,761411,1
57118976,4076501,1
57137536,2763386,1
57142155,15110159,1
57171291,730916,1
57181153,1601408,1
57186839,24981353,1
57202058,730916,1
57218118,17986807,1
57241784,12475352,1
57247879,3722301,1
57270005,20321345,1
57294993,29776071,1
57305293,12475352,1
57342885,16401807,1
57358421,7812608,1
57374643,7812608,1
57402897,22566099,1
57414693,3722301,1
57424324,14412610,1
57436560,761411,1
57460462,2818,1
57469535,24628192,1
57487403,730916,1
57502107,8269677,1
57507987,23575414,1
57523434,1986095,1
57524256,14313251,1
57555425,2429334,1
57556571,8706862,1
57588421,12897197,1
57596809,15780515,1
57600947,8269677,1
57613542,1583266,1
57618030,15110159,1
57629546,730916,1
57633202,8269677,2
57647693,15564496,1
57659907,2497346,1
57667444,654931,1
57668423,685990,1
57670205,730916,1
57679357,14412610,1
57697082,2763386,1
57699258,2497346,1
57732365,13502166,1
57736904,654931,1
57742564,12801514,1
57762252,654931,1
57775466,10923071,1
57775939,2497346,1
57778166,4076501,1
57780157,12840460,1
57823926,7812608,1
57838102,8269677,1
57842243,2497346,1
57868932,2763386,1
57883229,16401807,1
57885547,730916,1
57902879,8706862,1
57916736,12475352,1
57920698,14313251,1
57953121,761411,1
57977166,2472277,1
57990266,24615621,1
57995791,8269677,1
58022813,2497346,1
58045739,24628192,1
58053670,654931,1
58054381,17986807,1
58116346,17986807,1
58136181,16081933,1
58144434,2497346,1
58162505,12801514,1
58197707,8874073,1
58200197,654931,1
58233423,14313251,1
58286021,685990,1
58288477,12801514,1
58296411,14412610,1
58314169,2763386,1
58334499,2700366,1
58341979,1986095,1
58344237,23575414,1
58350688,1583266,1
58365756,16081933,1
58374616,16081933,1
58382472,29901220,1
58422854,2497346,1
58434480,29919168,1
58466167,14314114,1
58480811,8269677,1
58483858,23575414,1
58492615,16081933,1
58582153,685990,1
58589913,29901220,2
58597066,8398522,1
58597918,1601408,1
58619448,24827860,1
58637902,1986095,1
58649651,2497346,1
58667834,10934482,1
58679813,35377242,1
58690800,2429334,1
58695606,14173331,1
58696098,23575414,1
58698995,24628192,1
58727718,14313251,1
58733292,15595655,1
58737690,1986095,1
58748758,730916,1
58770245,2497346,1
58776381,2763386,1
58805920,3270897,1
58811373,4656557,1
58849917,17862359,1
58858398,12801514,1
58863613,1986095,1
58902256,10923071,1
58914959,15458166,1
58962573,2818,1
58966902,17859181,1
58971733,1246308,1
58990104,2700366,1
59015614,2497346,1
59022923,16804326,1
59025824,16804326,1
59057736,2497346,1
59060908,2497346,1
59064042,22566099,1
59070092,23575414,1
59086612,22566099,1
59090968,9996040,1
59115150,32008398,1
59159373,23575414,1
59207718,730916,1
59220732,4076501,1
59264717,15726563,1
59336587,6781848,1
59359887,14622016,1
59368805,2700366,1
59370977,20651079,1
59373355,761411,1
59388213,1986095,1
59400286,8269677,1
59429242,654931,1
59433641,14313251,1
59470198,2497346,1
59483758,14622016,1
59577769,17859181,1
59638353,2497346,1
59639875,16804326,1
59640136,22930484,1
59660749,14173331,1
59663744,16081933,1
59699674,14245271,1
59701748,1155251,1
59717066,2429334,1
59723150,4656557,1
59752572,2497346,1
59757720,4656557,1
59761914,14021349,1
59765983,2497346,1
59818808,12801514,1
59826589,23575414,1
59836086,7812608,1
59862939,2497346,1
59911031,8269677,1
59940529,654931,1
59952114,2818,1
60010543,8706862,1
60014322,2497346,1
60041986,2429334,1
60044951,15458166,1
60058945,16401807,1
60060987,2429334,1
60100999,10240434,1
60107496,29901220,1
60110251,2472277,1
60110876,17986807,1
60116712,29901220,1
60137752,10923071,1
60142689,25310162,1
60160781,16081933,1
60170937,14313251,1
60172228,4259933,1
60183084,4076501,1
60220968,2763386,1
60234561,15780515,1
60239995,2497346,1
60315579,3003918,1
60345271,21354405,1
60349836,15110564,1
60396216,12840460,1
60405369,14412610,1
60410292,2497346,1
60441394,15780515,1
60443397,654931,1
60447635,12002357,1
60449351,2818,1
60492817,14021349,1
60503999,1583266,1
60514549,4656557,1
60530199,1924194,1
60537579,27863226,1
60551547,30140860,1
60574382,2497346,1
60577314,14313251,1
60615057,10240434,1
60644529,654931,1
60678857,654931,1
60682777,2429334,1
60704751,20321345,1
60705901,2761156,1
60707332,8706862,1
60721170,29901220,1
60734477,2700366,1
60740039,2763386,1
60777627,15780515,1
60780966,24628192,1
60792550,12801514,1
60827563,16081933,1
60864924,2497346,1
60870731,2763386,1
60873539,11708784,1
60888094,32008398,1
60893603,685990,1
60967413,16804326,1
60968057,1601408,1
60980506,654931,1
61009611,2497346,1
61053511,23575414,1
61063763,12840460,1
61070547,29776071,1
61073846,23575414,1
61103272,8398522,1
61105704,22566099,1
61136648,16804326,1
61221776,20651079,1
61283112,14792704,1
61287530,10923071,1
61304725,1321735,1
61321395,1601408,1
61392849,16696921,1
61411820,12475352,1
61413050,8269677,1
61415244,24628192,1
61554932,2818,1
61602339,14313251,1
61620131,3850557,1
61654152,12801514,1
61654214,3722301,1
61655269,2763386,1
61661580,14173331,1
61663860,654931,1
61685814,761411,1
61749595,24628192,1
61750415,14412610,1
61757259,17986807,1
61800500,24628192,1
61831274,29776071,1
61845410,654931,1
61847409,730916,1
61849186,15726563,1
61906534,2818,1
61922057,1986095,1
61941618,15458166,1
61946875,8269677,1
61991031,730916,1
62002027,4656557,1
62009326,1605387,1
62039991,12801514,1
62069546,14313251,1
62072605,16804326,1
62083530,12475352,1
62096712,24628192,1
62106674,15458166,1
62146411,1230403,1
62200828,730916,1
62210079,730916,1
62220995,12840460,1
62236276,23493592,1
62260864,22566099,1
62265661,10923071,1
62285632,23747999,1
62291388,1583266,1
62306527,10800247,1
62322211,15780515,1
62327031,2761156,1
62370469,29776071,1
62382682,15780515,1
62390904,15780515,1
62407740,16804326,1
62415881,23575414,1
62425525,685990,1
62434333,16804326,1
62487197,14412610,1
62490182,2818,1
62499532,7812608,1
62500122,654931,1
62512497,30140860,1
62518585,4656557,1
62523844,15780515,1
62558111,1986095,1
62575080,8269677,1
62587097,761411,1
62619413,2761156,1
62628837,15110159,1
62691123,654931,1
62734191,24628192,1
62734931,2497346,1
62769264,1986095,1
62776502,25310162,1
62782892,23575414,1
62809469,4656557,1
62895183,13189108,1
62917405,15458166,1
62922887,2700366,1
62933020,6512505,1
62940344,29776071,1
62950521,2818,1
62963691,22566099,1
63022089,2761156,1
63048318,654931,1
63103524,25310162,1
63119506,2497346,1
63126390,20321345,1
63136815,29919168,1
63144967,23575414,1
63154737,14313251,1
63167137,17986807,1
63193021,29901220,1
63204546,25310162,1
63255383,761411,1
63264467,16804326,1
63268220,25310162,1
63276688,2761156,1
63302731,30140860,1
63367786,8475898,1
63386267,6512505,1
63393565,7812608,1
63404246,15564496,1
63479662,15780515,1
63493558,2763386,1
63513738,1583266,1
63537649,730916,1
63548528,10800247,1
63549361,12801514,1
63574637,29901220,1
63591045,4656557,1
63592543,13502166,1
63620202,7812608,1
63636738,2818,1
63653338,4119684,1
63653338,12801514,1
63661100,25992447,1
63680671,1986095,1
63693512,24615621,1
63737841,654931,1
63759316,6845563,1
63764855,3722301,1
63765528,8269677,1
63767043,29919168,1
63768000,16804326,1
63769066,1601408,1
63794425,17862359,1
63815495,24628192,1
63859167,14313251,1
63861789,23575414,1
63899902,12801514,1
63903153,2497346,1
63915901,761411,1
63928817,15726563,1
63945300,2700366,1
63945450,16081933,1
63996043,8706862,1
64004853,1986095,1
64019199,1601408,1
64019357,12801514,1
64025467,14245271,1
64065872,14412610,1
64070471,29901220,1
64095985,1246308,1
64116761,29901220,1
64140071,1246308,1
64158131,6781848,1
64180361,12801514,1
64218336,22566099,1
64263734,14313251,1
64286386,23575414,1
64290375,6845563,1
64330069,654931,1
64332294,654931,1
64335037,761411,1
64367573,2818,1
64415701,1601408,1
64457358,15780515,1
64457909,16401807,1
64504980,14610348,1
64535338,4656557,1
64563814,23575414,1
64597214,1246308,1
64608113,4656557,1
64620105,3722301,1
64643082,14412610,1
64659687,14173331,1
64660472,2763386,1
64667753,12801514,1
64685210,2429334,1
64686518,15780515,1
64770429,654931,1
64775828,4259933,1
64794832,14622016,1
64799494,16804326,1
64805056,10923071,1
64861172,23575414,1
64873857,16277689,1
64880249,2761156,1
64893563,25310162,1
64900059,10240434,1
64900618,1601408,1
64924310,654931,1
64937221,16401807,1
64953392,16081933,1
64977206,24628192,1
65002308,14610348,1
65021391,22566099,1
65021406,6781848,1
65081042,2818,1
65083712,2497346,1
65109481,654931,1
65116587,1246308,1
65123333,24117588,1
65128387,16081933,1
65145110,2497346,1
65152032,10923071,1
65157792,1601408,1
65173438,3722301,1
65183278,759060,1
65214248,1321735,1
65228660,17859181,1
65268493,15458166,1
65325362,1986095,1
65349974,8706862,1
65381571,4656557,1
65400036,11708784,1
65401211,16804326,1
65468538,14412610,1
65496128,685990,1
65505918,7812608,1
65514742,2763386,1
65532651,12801514,1
65592381,2761156,1
65614240,14412610,1
65623144,12801514,1
65626144,2429334,1
65629355,4656557,1
65634102,654931,1
65703059,15110564,1
65736606,16081933,1
65741238,2761156,1
65765114,2497346,1
65765671,2429334,1
65787481,685990,1
65825127,2818,1
65852270,1583266,1
65880035,30140860,1
65881769,2763386,1
65883541,2700366,1
65911461,730916,1
65912111,25310162,1
65928218,2497346,1
65931884,14610348,1
65945411,17986807,1
65946720,24628192,1
65950921,654931,1
65956739,12840460,1
65961256,8269677,1
65972409,2497346,1
66040507,3722301,1
66046261,22566099,1
66086723,8269677,1
66156455,2497346,1
66199351,685990,1
66245984,15458166,1
66249089,12897197,1
66252550,2763386,1
66271151,2818,1
66308586,3722301,1
66339201,3259374,1
66384371,7812608,1
66392361,685990,1
66417703,3722301,1
66419189,14412610,1
66420436,15780515,1
66428089,8475898,1
66429255,12801514,1
66431779,4076501,1
66440256,16081933,1
66444733,12801514,1
66446778,12801514,1
66451156,7812608,1
66485955,12877936,1
66491372,4656557,1
66517151,25310162,1
66551965,6781848,1
66561821,8269677,1
66572382,1246308,1
66598017,15726563,1
66606110,14412610,1
66631216,12475352,1
66646595,761411,1
66675867,29776071,1
66751728,25310162,1
66781032,2497346,1
66783210,2497346,1
66832497,14412610,1
66837180,3850557,1
66840813,2497346,1
66845029,7812608,1
66848877,654931,1
66927734,730916,1
66932163,16081933,1
66937629,16081933,1
66969931,3722301,1
67040600,12475352,1
67055626,27725104,1
67061031,8028683,1
67123428,2497346,1
67131038,12840460,1
67153171,16804326,1
67155506,22566099,1
67163695,685990,1
67243720,7812608,1
67250622,2761156,1
67295940,14314114,1
67307541,3722301,1
67313074,24117588,1
67327170,19890254,1
67444409,2497346,1
67494939,16401807,1
67509310,16081933,1
67561837,18514561,1
67602060,6781848,1
67686520,7812608,1
67726243,30140860,1
67730431,1321735,1
67730475,730916,1
67731651,20321345,1
67747804,3270897,1
67775025,15780515,1
67783401,14021349,1
67787873,23575414,1
67794832,654931,1
67805779,12475352,1
67937320,12801514,1
67941362,7812608,1
67950478,761411,1
67960113,22566099,1
67971249,759060,1
68030293,730916,1
68084580,10923071,1
68141813,2763386,1
68145216,12801514,1
68153523,3850557,1
68161544,25310162,1
68184341,10240434,1
68198548,8269677,1
68205243,4076501,1
68208801,1986095,1
68212620,2763386,1
68231842,3270897,1
68244943,2761156,1
68264370,4076501,1
68273209,2497346,1
68316291,16081933,1
68319085,12897197,1
68323155,20321345,1
68372241,1601408,1
68378636,29776071,1
68398034,654931,1
68398465,2818,1
68401108,2761156,1
68427231,12897197,1
68468899,15780515,1
68475034,22566099,1
68520963,15780515,1
68550602,1986095,1
68562096,2497346,1
68605833,761411,1
68610933,2763386,1
68615567,10934482,1
68628657,24117588,1
68634368,24827860,1
68639635,27863226,1
68659778,8269677,1
68660995,759060,1
68692888,16401807,1
68726134,14610348,1
68782601,4259933,1
68842949,12475352,1
68843987,2497346,1
68861039,654931,1
68880561,2818,1
68886884,16401807,1
68894820,15780515,1
68911442,14313251,2
68919930,730916,1
68941625,3722301,1
68983113,24628192,1
68989572,8269677,1
69027191,8398522,1
69043908,730916,1
69096063,654931,1
69165388,16804326,1
69182948,24981353,1
69234550,685990,1
69260744,654931,1
69264437,2818,1
69267997,10240434,1
69365786,23575414,1
69370623,12801514,1
69437287,761411,1
69509920,14792704,1
69538879,2763386,1
69542944,761411,1
69586557,1986095,1
69586655,18950531,1
69599823,15110564,1
69600275,7812608,1
69601210,15780515,1
69632651,13189108,1
69685969,12801514,1
69815939,2429334,1
69824346,4656557,1
69873720,2818,1
69882332,4656557,1
69902865,3270897,1
69947119,1601408,1
69972075,12840460,2
70016974,2429334,1
70018174,2763386,1
70052395,7812608,1
70084090,2497346,1
70097656,16696921,1
70098731,685990,1
70106675,29919168,1
70118698,8028683,1
70160895,2761156,1
70168067,16401807,1
70169924,4076501,1
70172912,17986807,1
70191043,8028683,1
70200429,24628192,1
70207002,6781848,1
70218164,685990,1
70225112,1986095,1
70235419,16804326,1
70257836,2497346,1
70264397,761411,1
70265465,654931,1
70268129,16081933,1
70276783,2763386,1
70278349,18950531,1
70297490,14173331,1
70301932,2761156,1
70302672,18950531,1
70305695,14173331,1
70324290,6781848,1
70337261,12897197,1
70366452,15780515,1
70440839,2763386,1
70497953,4076501,1
70521775,2763386,1
70524617,3722301,1
70559126,15780515,1
70560835,17862359,1
70580079,25310162,1
70588561,23575414,1
70668779,835550,1
70698557,16401807,1
70741883,17986807,1
70743140,2429334,1
70764165,17986807,1
70790354,15595655,1
70809068,16401807,1
70849065,10923071,1
70870612,8269677,1
70876342,13502166,1
70892684,12475352,1
70906075,761411,1
70906739,12840460,1
70940939,654931,1
